dataset,repeat,position,policy,binary_sha256,input_signature,source_tree_sha256,compute_host,requested_bytes,fixed_bytes,record_bytes,admitted_bytes,physical_bytes,unused_bytes,selected_records,total_records,selection_hash,result_hash_version,result_hash,physical_hash_version,physical_hash_algorithm,physical_hash_scope,header_hash_scope,descriptor_hash_scope,map_hash_scope,offset_table_hash_scope,record_payload_hash_scope,selected_uid_hash_scope,budget_map_owner_mn,header_hash,descriptor_hash,map_hash,selected_uid_hash,offset_table_hashes,record_payload_hashes,physical_signature,total_benefit,build_mode,build_workers,rank_workers,rank_workers_recorded,staging_bytes,record_write_posts,processed,qps,recall,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query,build_total_ms,build_rank_ms,build_materialize_ms,build_record_assemble_ms,build_record_publish_ms,result_json,stderr
GIST1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,668.0,0.9276,95898.495,105226.436,108508.143,702.909,17152786.428,7835.947814,187.97473,2094.165159,435.055587,92.82408199999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r0/run.err
GIST1M,0,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,563.0,0.9276,113809.03600000001,131085.655,136493.405,746.126,20333439.992,8362.016248,820.201695,2108.431724,443.396463,92.84036599999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r0/run.err
GIST1M,1,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,668.0,0.9276,96000.291,105367.952,108912.793,702.909,17152786.428,7831.888138,186.58378,2100.082765,428.603952,92.85533699999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r1/run.err
GIST1M,1,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,564.0,0.9276,113839.32,131243.384,137116.394,746.126,20333439.992,8387.588445,822.052949,2141.270966,434.29585699999996,92.84362499999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r1/run.err
GIST1M,1,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725024,1073741416,1073741416,408,35992,1000000,5808407588138904163,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,455575bcf24d476f,804bc5e632cc63b6,e430c59c0e2ac4e1,46e23a16ffee6ee5,2dd1f72e06b026e6,2adf3905989018de,2999aad4101fe406ca338db012d05cce186d0d065be3e468c90b18e4fdace0c7,62365129,staged,20,20,1,67108864,16,10000,672.0,0.9276,95477.959,104666.689,108384.451,701.899,17079455.06,8063.275228,186.76510299999998,2157.454518,436.817272,92.847539,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r1/run.err
GIST1M,2,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,563.0,0.9276,113609.611,131358.738,137299.134,746.126,20333439.992,8355.209514,820.522605,2100.769456,438.733369,92.841799,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r2/run.err
GIST1M,2,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725024,1073741416,1073741416,408,35992,1000000,5808407588138904163,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,455575bcf24d476f,804bc5e632cc63b6,e430c59c0e2ac4e1,46e23a16ffee6ee5,2dd1f72e06b026e6,2adf3905989018de,2999aad4101fe406ca338db012d05cce186d0d065be3e468c90b18e4fdace0c7,62365129,staged,20,20,1,67108864,16,10000,672.0,0.9276,95473.94900000001,104733.96800000001,108123.869,701.899,17079455.06,8020.195772,185.77166499999998,2099.120446,434.34281699999997,92.872716,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r2/run.err
GIST1M,2,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,668.0,0.9276,95974.601,105264.979,108579.692,702.909,17152786.428,7843.246213,185.59774299999998,2114.230965,443.98323899999997,92.78418099999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r2/run.err
GIST1M,3,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725024,1073741416,1073741416,408,35992,1000000,5808407588138904163,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,455575bcf24d476f,804bc5e632cc63b6,e430c59c0e2ac4e1,46e23a16ffee6ee5,2dd1f72e06b026e6,2adf3905989018de,2999aad4101fe406ca338db012d05cce186d0d065be3e468c90b18e4fdace0c7,62365129,staged,20,20,1,67108864,16,10000,671.0,0.9276,95481.6,104727.71,108086.06,701.899,17079455.06,8023.862313,186.32826599999999,2116.730074,441.138721,92.813611,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r3/run.err
GIST1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,669.0,0.9276,95975.586,105028.261,108331.393,702.909,17152786.428,7870.776175,185.09117799999999,2138.328639,443.984125,92.835076,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r3/run.err
GIST1M,3,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,563.0,0.9276,114003.104,130779.382,136960.708,746.126,20333439.992,8357.716879,817.403956,2118.389021,442.58070799999996,92.877731,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r3/run.err
GIST1M,4,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,669.0,0.9276,95919.754,105276.049,108711.177,702.909,17152786.428,7837.524745,184.796778,2106.850408,440.77645099999995,92.782004,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r4/run.err
GIST1M,4,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,564.0,0.9276,113735.081,131515.03100000002,137354.059,746.126,20333439.992,8384.236364,818.8177099999999,2139.848108,448.022185,92.855362,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r4/run.err
GIST1M,4,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725024,1073741416,1073741416,408,35992,1000000,5808407588138904163,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,455575bcf24d476f,804bc5e632cc63b6,e430c59c0e2ac4e1,46e23a16ffee6ee5,2dd1f72e06b026e6,2adf3905989018de,2999aad4101fe406ca338db012d05cce186d0d065be3e468c90b18e4fdace0c7,62365129,staged,20,20,1,67108864,16,10000,671.0,0.9276,95571.10800000001,104825.748,108433.091,701.899,17079455.06,8012.684256,185.568138,2105.475831,433.556543,92.839669,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r4/run.err
GIST1M,5,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061724472,1073740864,1073740864,960,58371,1000000,10639204240415707135,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5452bcae85d8b6ba,69c471b5b6c379b0,64d999f9ff5991d2,a6dbed4d352d6b70,cfd1a971389ca57e,272c9018a96a1e68,7465608955bb3e4a3fec76f88fceeb3940673cbdf619451ea067c9005f41af9d,37846059,staged,20,20,1,67108864,16,10000,563.0,0.9276,113710.29400000001,131215.763,137137.737,746.126,20333439.992,8351.628625,816.713077,2109.537276,447.59245899999996,92.82603399999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/hop/r5/run.err
GIST1M,5,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725024,1073741416,1073741416,408,35992,1000000,5808407588138904163,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,455575bcf24d476f,804bc5e632cc63b6,e430c59c0e2ac4e1,46e23a16ffee6ee5,2dd1f72e06b026e6,2adf3905989018de,2999aad4101fe406ca338db012d05cce186d0d065be3e468c90b18e4fdace0c7,62365129,staged,20,20,1,67108864,16,10000,672.0,0.9276,95456.95,104675.141,107696.47,701.899,17079455.06,8015.233836,185.39312999999999,2112.228257,440.106928,92.82771199999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/benefit/r5/run.err
GIST1M,5,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,36151,1000000,9087720562180119530,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6742cf437a580f40,ba4df4c50a923071,a767e87c7e9a0599,5de6463159373315,37d5899282b69233,650180836c21c618,da48e5bf873f9225e5aa7f0c7c977ae856e775e27f92e5f7f09d27b4a48e7361,62365059,staged,20,20,1,67108864,16,10000,668.0,0.9276,96009.804,105205.782,108342.63500000001,702.909,17152786.428,7827.861255,187.786096,2091.759572,435.678343,92.79372099999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b1073741824/indeg/r5/run.err
GIST1M,0,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135467176,2147483568,2147483568,80,77673,1000000,352593320118185714,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,5d1991f25930335d,a6533a2f969e4011,7c097c79acf2ec6d,dcdd3c62cc748078,928043093e72a309,2c8c6cb1d3262bd0,3f1ed30ea8cc08f91f55537b006d1c1ad8e13a965e8c1d2ee358a4b67795c0b7,95261379,staged,20,20,1,67108864,32,10000,802.0,0.9276,79836.814,88318.943,91630.874,648.625,14313858.236,10087.287577,186.943322,4165.208118,856.2898349999999,186.703011,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b2147483648/benefit/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b2147483648/benefit/r0/run.err
GIST1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,0959b355073bfb34bf87b959c0725bf4c3770bdc62b48cc49fb2eb85d356e814,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,2147483648,12016392,2135466304,2147482696,2147482696,952,77808,1000000,6699602598500427910,1,14435817900986100451,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,0db4dd1dd068fa79,723769c6e8f20698,247dc738fae3ca3d,71b5f0fda77920f0,fea98bac85d61e03,b4c57a94fde0ac66,6aeac550a8c343fa09729c3a7f582718b49d9d2dc42b7d58c1f383f9010e1fc5,95261261,staged,20,20,1,67108864,32,10000,801.0,0.9276,79998.924,88320.425,91703.666,649.004,14338748.896,9851.000471,187.330684,4092.695633,839.4534199999999,186.67296399999998,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b2147483648/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/GIST1M/b2147483648/indeg/r0/run.err
